"CSDUID","DGUID","CSDNAME","CSDTYPE","LANDAREA","PRUID","geometry"
"5909856","2021A00055909856","Langley 2","IRI",0.4799,"59",list(list(c(4058871.36571432, 4058764.39428575, 4058649.06857147, 4058645.98857147, 4058646.03142861, 4058658.56285718, 4058673.74857147, 4058685.81714289, 4058571.82857146, 4058528.07428575, 4058918.36000004, 4059450.16285718, 4059439.58000004, 4059602.24571432, 4059589.77142861, 4059565.59142861, 4059572.49142861, 4059493.47714289, 4059455.83428575, 4059439.60000004, 4059438.48285718, 4059427.41714289, 4059304.28571432, 4059267.48000004, 4059259.13428575, 4059258.3371429, 4059243.54571432, 4059236.18000004, 
4054248.88571432, 4054231.20857146, 4054228.28000004, 4054091.98285718, 4054088.1771429, 4054062.56000004, 4054051.37142861, 4054047.56571432, 4053920.52285718, 4053900.96571432, 4053898.03428575, 4053871.64571432, 4053519.72285718, 4053517.58285718, 4053318.12857147, 4053279.91714289, 4053181.44285718, 4052791.96285718, 4052413.66857146, 4052125.70285718, 4052046.65714289, 4051611.65428575, 4051514.90000004, 4051333.42000004, 4051314.59428575, 4051289.42285718, 4051274.58285718, 4050916.58000004, 
4050831.40285718, 4050817.83428575, 4050609.38000004, 4050395.81714289, 4050163.37142861, 4049991.58285718, 4049955.8771429, 4049918.17142861, 4049876.14857147, 4049822.80857147, 4049783.50285718, 4049756.71428575, 4049731.71142861, 4049700.76285718, 4049649.50857146, 4049645.52571432, 4049595.58000004, 4049573.27142861, 4049550.6771429, 4049544.74000004, 4049499.31714289, 4049135.65428575, 4048384.38285718, 4048369.22857147, 4048337.21142861, 4048317.72285718, 4048290.80571432, 4048256.93142861, 
4048243.01142861, 4048224.66571432, 4048180.98571432, 4048132.65428575, 4048072.55714289, 4048018.53428575, 4048010.82285718, 4047638.64571432, 4047627.27142861, 4046935.63428575, 4046926.34857146, 4046921.68000004, 4046921.61142861, 4046823.01428575, 4046722.26571432, 4046562.8571429, 4046453.68571432, 4046002.54857146, 4046008.42285718, 4046085.08571432, 4046135.99428575, 4046228.78000004, 4046307.04857146, 4045935.14285718, 4045911.84571432, 4045608.24000004, 4045518.70571432, 4045326.46857147, 
4045247.43428575, 4045206.16571432, 4045175.77428575, 4044753.21142861, 4044206.88285718, 4043410.71714289, 4043377.95142861, 4043321.54571432, 4043071.95714289, 4043037.36000004, 4042932.67428575, 4042841.30000004, 4042772.98571432, 4042761.45428575, 4042755.24285718, 4042706.46571432, 4042594.81714289, 4042516.60285718, 4042458.05428575, 4042265.54571432, 4042246.91428575, 4041886.17142861, 4041819.29714289, 4041610.74571432, 4041585.00571432, 4041161.25428575, 4041096.46857147, 4040988.89142861, 
4040809.76571432, 4040800.89714289, 4040619.11428575, 4040451.03428575, 4040079.07714289, 4039756.30000004, 4039673.44857147, 4039248.24857147, 4039221.64857147, 4039125.88000004, 4039022.91142861, 4038500.1971429, 4038129.99142861, 4037789.83428575, 4037591.15428575, 4037443.53428575, 4037187.65428575, 4036842.3571429, 4036809.05428575, 4036544.87142861, 4036312.90285718, 4036158.32000004, 4036070.24000004, 4035981.61428575, 4035920.46285718, 4035738.80000004, 4035455.5371429, 4035416.27714289, 
4035399.43428575, 4035369.29428575, 4035097.43428575, 4034936.56571432, 4034914.39428575, 4034876.24285718, 4034742.20857146, 4034617.42857147, 4034556.34857146, 4034188.96000004, 4034026.8771429, 4033918.16571432, 4033297.64285718, 4033155.82857146, 4033010.27428575, 4032860.27714289, 4032799.92857147, 4032767.98285718, 4032610.67142861, 4032539.60857147, 4032501.19428575, 4032678.31428575, 4032804.19428575, 4032930.38571432, 4033092.72000004, 4033276.75142861, 4033374.56857147, 4033383.1971429, 
4033390.65428575, 4033826.71714289, 4034083.57142861, 4034109.86857146, 4034297.82000004, 4034315.37428575, 4034459.34000004, 4034475.87428575, 4034481.44571432, 4034635.58285718, 4034646.8771429, 4034651.0371429, 4034654.73428575, 4034669.84571432, 4034730.10285718, 4034760.63428575, 4034765.92857147, 4034768.03142861, 4034786.52000004, 4034795.30000004, 4034833.86285718, 4035013.05714289, 4035022.20571432, 4035181.39714289, 4035203.18000004, 4035240.82857146, 4035265.00857146, 4035266.37142861, 
4035331.03142861, 4035334.94571432, 4035471.85142861, 4035493.33142861, 4035534.91714289, 4035570.46285718, 4035702.31714289, 4035762.66000004, 4035788.22571432, 4035836.56000004, 4035844.92857147, 4035890.0171429, 4035915.11714289, 4035946.53428575, 4036172.63714289, 4036335.48857147, 4036363.26857147, 4036382.21428575, 4036449.44571432, 4036472.71142861, 4036475.33428575, 4036495.92857147, 4036543.91428575, 4036632.32000004, 4036656.47428575, 4036660.39714289, 4036679.74857147, 4036710.74285718, 
4036736.59142861, 4036834.25428575, 4037152.81714289, 4037199.82000004, 4037323.09714289, 4037318.43428575, 4037342.26571432, 4037365.70571432, 4037408.8371429, 4037543.60857147, 4037533.44000004, 4037524.45714289, 4037449.60000004, 4037458.79142861, 4037535.89142861, 4037717.02571432, 4038085.55428575, 4038156.6971429, 4038219.27142861, 4038254.0171429, 4038269.01142861, 4038271.12285718, 4038499.92285718, 4038513.16000004, 4038675.42857147, 4038764.58000004, 4038863.04571432, 4038886.97428575, 
4038912.93428575, 4038951.19142861, 4038971.57142861, 4038972.14000004, 4039194.89428575, 4039368.90285718, 4039415.35428575, 4039439.34571432, 4039522.24857147, 4039538.58285718, 4039549.77714289, 4039576.23428575, 4039633.63428575, 4039751.26000004, 4039847.25428575, 4039873.6771429, 4039913.66000004, 4039921.46857147, 4040087.90000004, 4040008.75714289, 4040004.08000004, 4039905.41714289, 4039906.30857147, 4039971.96000004, 4040009.77714289, 4040022.86857146, 4040116.21714289, 4040187.23142861, 
4040320.94285718, 4040427.68000004, 4040459.78285718, 4040465.42285718, 4040569.74285718, 4040451.93428575, 4040316.10000004, 4040824.75428575, 4040828.75428575, 4040740.91428575, 4040578.08000004, 4040668.38285718, 4040663.40285718, 4040632.85142861, 4040564.20857146, 4040544.98857147, 4040477.17428575, 4040473.96857147, 4040470.88571432, 4040400.42857147, 4040351.3771429, 4040277.96000004, 4040099.04571432, 4039959.12857147, 4039951.38285718, 4039942.73714289, 4039736.39428575, 4039684.28285718, 
4039548.82000004, 4039501.80857147, 4039462.59428575, 4039369.47714289, 4039360.16571432, 4039209.56000004, 4039191.38285718, 4039004.67428575, 4038960.30000004, 4038808.06000004, 4038784.26285718, 4038763.54285718, 4038654.30000004, 4038650.94285718, 4038627.33142861, 4038593.75714289, 4038589.20000004, 4038493.18285718, 4038428.28285718, 4038412.32000004, 4038415.92285718, 4038615.64285718, 4038625.41714289, 4038635.37142861, 4038661.30571432, 4038726.47714289, 4038908.16857146, 4038956.47714289, 
4039048.13142861, 4039107.36857146, 4039119.50857146, 4039137.64000004, 4039166.95142861, 4039253.61714289, 4039257.34285718, 4039301.62000004, 4039442.60000004, 4039435.99142861, 4039478.26000004, 4039544.74857147, 4039570.78000004, 4039581.26857147, 4039682.22000004, 4039715.92857147, 4039860.43142861, 4040053.67142861, 4040201.84285718, 4040243.1771429, 4040403.44857147, 4040449.34857146, 4040501.79142861, 4040509.91142861, 4040550.55142861, 4040598.3371429, 4040626.93428575, 4040650.59428575, 
4040691.38857147, 4040743.89428575, 4040789.54285718, 4040995.72857147, 4041173.93428575, 4041230.24285718, 4041255.32000004, 4041360.1971429, 4041478.59142861, 4041518.32571432, 4041541.94000004, 4041548.30000004, 4041572.58857147, 4041606.49142861, 4041615.09428575, 4041625.34285718, 4041630.5171429, 4041635.05714289, 4041639.75714289, 4041643.96857147, 4041646.70857146, 4041650.12000004, 4041655.09142861, 4041667.60857147, 4041690.87428575, 4041691.16857146, 4041705.22571432, 4041728.92285718, 
4041793.66000004, 4041807.68285718, 4041866.13714289, 4041871.36857146, 4041872.70285718, 4041873.23714289, 4041878.36857146, 4041888.80000004, 4041899.33142861, 4041923.20571432, 4041938.00571432, 4041951.40000004, 4041965.13428575, 4041977.66571432, 4041989.99142861, 4041997.19142861, 4042001.80857147, 4042015.12285718, 4042127.33142861, 4042179.30571432, 4042191.52571432, 4042277.42571432, 4042381.52000004, 4042462.78000004, 4042569.02857146, 4042579.83428575, 4042636.3771429, 4042711.00000004, 
4042804.44571432, 4042903.84857146, 4042936.23428575, 4043182.58857147, 4043202.24571432, 4043213.80857147, 4043245.34571432, 4043260.11428575, 4043270.52000004, 4043271.60857147, 4043337.22857147, 4043430.04000004, 4043576.25428575, 4043588.98285718, 4043589.07714289, 4043621.93142861, 4043631.21714289, 4043825.04285718, 4043825.21428575, 4043832.91428575, 4043833.96285718, 4044035.82000004, 1983268.57428575, 1983268.31428575, 1983273.09142861, 1983288.32571432, 1983295.82571432, 1983295.87428575, 
1983300.22000004, 1983325.11428575, 1983325.51714289, 1983326.0514286, 1983327.88857146, 1983329.03428575, 1983342.71714289, 1983350.35714289, 1983352.12285718, 1983353.59428575, 1983353.90285718, 1983355.41714289, 1983364.43714289, 1983365.44000003, 1983367.42571432, 1983367.43142861, 1983367.66571432, 1983370.22571432, 1983371.74285718, 1983373.65142861, 1983360.60571432, 1983358.36857146, 1983337.50000003, 1983326.84285718, 1983314.80000003, 1983293.72571432, 1983293.65142861, 1983283.81428575, 
1983283.71428575, 1983281.67428575, 1983275.67714289, 1983251.20571432, 1983232.11142861, 1983215.02000003, 1983199.16000003, 1983184.77428575, 1983178.84285718, 1983138.40571432, 1983136.46285718, 1983117.73714289, 1983117.67142861, 1983110.92857146, 1983095.46285718, 1983073.65428575, 1982982.24285718, 1982977.45142861, 1982958.48857147, 1982932.16285718, 1982931.86285718, 1982930.86285718, 1982776.94857146, 1982767.98571432, 1982737.03714289, 1982732.86571432, 1982732.63142861, 1982687.76857146, 
1982671.42285718, 1982639.11428575, 1982570.80285718, 1982570.51428575, 1982509.84571432, 1982471.75428575, 1982451.64000003, 1982438.85714289, 1982430.20571432, 1982392.19714289, 1982373.12285718, 1982254.31428575, 1982252.75428575, 1982225.72857146, 1982168.87714289, 1982167.77428575, 1982097.89714289, 1982089.37714289, 1981846.97142861, 1981826.72285718, 1981825.33714289, 1981747.06285718, 1981741.61714289, 1981720.78285718, 1981561.90571432, 1981421.26857146, 1981384.86857146, 1981373.03142861, 
1981275.07428575, 1981263.24857146, 1981229.37714289, 1981229.17428575, 1981228.08285718, 1981128.32857146, 1981070.87428575, 1980923.64571432, 1980785.30000003, 1980784.16000003, 1980778.58000004, 1980636.95142861, 1980634.80000003, 1980496.84285718, 1980320.21142861, 1980303.55714289, 1980213.5514286, 1980212.26857146, 1980181.40285718, 1980106.61142861, 1979802.71142861, 1979680.08000004, 1979595.17714289, 1979589.83428575, 1979588.88571432, 1979516.76285718, 1979363.26857146, 1979262.90857146, 
1979174.97714289, 1979072.45428575, 1978987.26857146, 1978769.34571432, 1978579.28000003, 1978341.45142861, 1978190.06857146, 1978166.20857146, 1977962.69714289, 1977932.24857146, 1977922.14571432, 1977725.26285718, 1977721.38571432, 1977696.11142861, 1977694.84571432, 1977581.30000003, 1977543.76285718, 1977352.73714289, 1977328.83142861, 1977197.17428575, 1977176.67142861, 1977145.19714289, 1977132.90571432, 1977032.38857146, 1976980.82857146, 1976916.50857146, 1976882.80285718, 1976822.69428575, 
1976764.71428575, 1976712.53428575, 1976642.02285718, 1976612.32285718, 1976581.62857146, 1976580.97142861, 1976461.60571432, 1976406.62571432, 1976194.39428575, 1976142.44285718, 1976089.96571432, 1976020.26857146, 1975949.86571432, 1975946.86000003, 1975943.26000004, 1975943.00285718, 1975856.54571432, 1975762.28285718, 1975601.05714289, 1975600.06571432, 1975597.29714289, 1975493.26000004, 1975457.0714286, 1975329.29714289, 1975261.98000003, 1975238.56000004, 1975214.90285718, 1975035.31428575, 
1974980.02571432, 1974934.67714289, 1974820.26285718, 1974806.65428575, 1974805.25714289, 1974758.50000003, 1974697.53714289, 1974682.02571432, 1974604.78000003, 1974590.01142861, 1974587.91428575, 1974482.44857146, 1974482.40857146, 1974403.72285718, 1974392.15714289, 1974351.34000003, 1974296.56285718, 1974296.34857146, 1974237.52571432, 1974086.30571432, 1974071.0714286, 1974023.93428575, 1974018.12857146, 1974012.26571432, 1973988.42571432, 1973987.26857146, 1973979.44000003, 1973704.17428575, 
1973579.55714289, 1973380.81142861, 1973364.37714289, 1973302.18285718, 1973301.78285718, 1973288.88000004, 1972944.34571432, 1972920.01142861, 1972894.13142861, 1972521.17428575, 1972509.24857146, 1972304.16000003, 1972012.67142861, 1971976.02857146, 1971972.94000003, 1971952.94000003, 1971905.76285718, 1971893.47714289, 1971835.02857146, 1971822.74285718, 1971699.47428575, 1971640.05428575, 1971574.99428575, 1971542.61428575, 1971529.43714289, 1971264.18000003, 1971251.46857146, 1971200.49142861, 
1971184.90857146, 1971172.19714289, 1970929.21428575, 1970890.87714289, 1970877.70571432, 1970829.40000004, 1970129.58285718, 1970125.08571432, 1969705.80000003, 1969625.46571432, 1969443.25714289, 1968722.60571432, 1967975.19714289, 1967429.0714286, 1967259.54000004, 1966439.71142861, 1966237.83714289, 1965858.11142861, 1965825.06285718, 1965775.73714289, 1965746.65714289, 1964956.40000004, 1964794.98571432, 1964773.05428575, 1964436.08857146, 1964003.90571432, 1963547.59428575, 1963220.18000003, 
1963152.12857146, 1963080.26571432, 1963000.17428575, 1962894.52857146, 1962819.29142861, 1962767.34857146, 1962718.64857146, 1962659.62285718, 1962560.87714289, 1962553.69714289, 1962457.77428575, 1962404.58857146, 1962371.42571432, 1962359.93428575, 1962272.50000003, 1961574.8914286, 1960133.7314286, 1960104.79142861, 1960043.65142861, 1960006.43428575, 1959955.03428575, 1959890.34857146, 1959863.76571432, 1959828.7314286, 1959712.16285718, 1959595.66000003, 1959553.26857146, 1959459.34571432, 
1959443.92571432, 1958699.74857146, 1958673.65428575, 1957261.67714289, 1957245.43714289, 1957237.28857146, 1957237.34285718, 1957298.80285718, 1957350.87714289, 1957433.28857146, 1957489.72571432, 1957722.80000003, 1957734.06857146, 1957881.13428575, 1957979.38000004, 1958158.44571432, 1958306.35142861, 1958493.99428575, 1958443.24571432, 1957928.15714289, 1957973.94285718, 1958075.95714289, 1958116.28285718, 1958137.34000003, 1958153.16857146, 1958373.24285718, 1958660.26571432, 1959078.56000004, 
1959095.77428575, 1959125.40857146, 1959255.47142861, 1959273.50285718, 1959328.05428575, 1959375.67142861, 1959411.27428575, 1959417.28285718, 1959420.52000003, 1959445.93714289, 1959504.12000003, 1959544.88000004, 1959575.3914286, 1959675.71714289, 1959685.42571432, 1959873.42571432, 1959908.22857146, 1960016.77142861, 1960030.16857146, 1960250.71428575, 1960286.92285718, 1960343.11142861, 1960436.66857146, 1960441.30000003, 1960536.24571432, 1960624.03428575, 1960818.31714289, 1960986.91714289, 
1961030.19428575, 1961252.30000003, 1961266.19428575, 1961316.22000004, 1961370.00857146, 1961639.53142861, 1961830.42285718, 1962012.52285718, 1962118.88285718, 1962196.53714289, 1962331.13714289, 1962512.78000003, 1962530.30000003, 1962669.27428575, 1962791.30285718, 1962872.62571432, 1962918.77714289, 1962965.21714289, 1962997.25714289, 1963092.44857146, 1963240.87714289, 1963261.42000004, 1963270.2314286, 1963286.00285718, 1963428.26000004, 1963512.03428575, 1963523.58285718, 1963543.44857146, 
1963613.25142861, 1963678.92000004, 1963711.06285718, 1963904.41142861, 1963989.71142861, 1964052.10571432, 1964372.27714289, 1964446.07714289, 1964521.82285718, 1964599.88571432, 1964631.29142861, 1964647.91714289, 1964729.78285718, 1964767.92000004, 1964788.53714289, 1964962.86285718, 1965086.75428575, 1965609.64000003, 1965844.25142861, 1966110.21714289, 1966138.52857146, 1966156.15142861, 1966171.38000004, 1967061.70571432, 1967586.13428575, 1967636.65714289, 1967997.75142861, 1968031.47428575, 
1968308.06571432, 1968412.51428575, 1968420.41142861, 1968638.98571432, 1968660.66857146, 1968668.66285718, 1968675.75714289, 1968704.77714289, 1968820.32000003, 1968878.86285718, 1968889.01142861, 1968893.0514286, 1968928.54000004, 1968945.39428575, 1969019.41714289, 1969366.66571432, 1969384.39428575, 1969692.88285718, 1969735.09428575, 1969808.56857146, 1969855.75428575, 1969858.41714289, 1969980.28857146, 1969992.27714289, 1970258.85428575, 1970300.68000003, 1970381.66000003, 1970450.87428575, 
1970702.87428575, 1970817.84571432, 1970866.55714289, 1970958.65142861, 1970974.59428575, 1971060.50571432, 1971108.32857146, 1971168.18571432, 1971575.85714289, 1971881.60857146, 1971930.0514286, 1971963.08285718, 1972080.30857146, 1972120.88285718, 1972125.45428575, 1972161.36285718, 1972244.60857146, 1972393.49142861, 1972440.12857146, 1972450.44285718, 1972499.44285718, 1972566.46000003, 1972620.89428575, 1972770.28857146, 1972647.87142861, 1972629.80857146, 1972567.24000004, 1972541.47714289, 
1972525.70857146, 1972507.32857146, 1972481.65714289, 1972392.47142861, 1972374.94571432, 1972359.40285718, 1972229.88571432, 1972224.82857146, 1972182.99142861, 1972085.22857146, 1971884.60857146, 1971847.21142861, 1971809.85714289, 1971792.33428575, 1971784.77428575, 1971783.71142861, 1971665.99714289, 1971657.98285718, 1971566.5514286, 1971519.60000004, 1971467.99714289, 1971510.55714289, 1971556.72285718, 1971624.76000004, 1971661.00571432, 1971662.00857146, 1971570.09142861, 1971490.93428575, 
1971529.07428575, 1971578.65428575, 1971810.05428575, 1971840.61714289, 1971860.85714289, 1971911.59428575, 1972008.91714289, 1971945.59714289, 1971893.92000004, 1971879.70285718, 1971970.04857146, 1971986.00857146, 1972326.14000003, 1972364.71714289, 1972367.00000003, 1972420.10285718, 1972421.90571432, 1972556.30000003, 1972547.19714289, 1972544.07428575, 1972513.71142861, 1972684.53428575, 1972935.3914286, 1973123.99428575, 1973180.71714289, 1973190.68857146, 1973402.64571432, 1973467.82571432, 
1973541.16571432, 1973731.42000004, 1973732.91428575, 1973927.86857146, 1974399.05714289, 1974433.11714289, 1974446.26000004, 1974526.92571432, 1974708.15714289, 1974709.35714289, 1974748.05714289, 1974742.90000004, 1974737.93714289, 1974776.68285718, 1974818.74857146, 1974861.70285718, 1974966.37428575, 1975047.92285718, 1975052.47428575, 1975057.33714289, 1975173.3914286, 1975202.86285718, 1975279.47142861, 1975304.76571432, 1975325.86571432, 1975378.86000003, 1975384.10000004, 1975469.72857146, 
1975479.59714289, 1975587.03714289, 1975531.16285718, 1975622.09714289, 1975636.76285718, 1975596.41714289, 1975381.54857146, 1975371.36571432, 1975299.75142861, 1975364.74285718, 1975373.34285718, 1975558.61142861, 1975683.84285718, 1975714.81714289, 1975731.10571432, 1976135.74857146, 1976165.98000003, 1976183.63142861, 1976229.62285718, 1976349.12571432, 1976682.28285718, 1976770.82571432, 1976938.81428575, 1977046.52857146, 1977068.17428575, 1977092.78285718, 1977132.56285718, 1977292.28000003, 
1977299.60571432, 1977382.44857146, 1977644.06000004, 1977647.59714289, 1977726.27714289, 1977850.03428575, 1977897.29142861, 1977903.41142861, 1978050.95142861, 1978100.22285718, 1978335.78285718, 1978695.80857146, 1978981.40285718, 1979061.07428575, 1979440.93142861, 1979527.92000004, 1979623.46857146, 1979638.38571432, 1979713.02857146, 1979800.79714289, 1979854.19714289, 1979897.61714289, 1979972.48000003, 1980068.83714289, 1980152.60857146, 1980503.71714289, 1980745.3914286, 1980824.42571432, 
1980859.62285718, 1981222.93428575, 1981476.59142861, 1981553.94000003, 1981600.94285718, 1981613.52285718, 1981661.57428575, 1981729.77142861, 1981747.07714289, 1981767.68857146, 1981779.19428575, 1981790.7314286, 1981802.26285718, 1981813.34571432, 1981820.68285718, 1981828.62000003, 1981839.17714289, 1981864.15142861, 1981909.32000003, 1981909.88857146, 1981937.16285718, 1981982.72571432, 1982106.20857146, 1982132.70000004, 1982244.72857146, 1982253.21428575, 1982255.37714289, 1982256.18857146, 
1982263.99714289, 1982275.71428575, 1982286.17142861, 1982309.46285718, 1982322.72285718, 1982333.19142861, 1982340.93428575, 1982346.83714289, 1982357.91714289, 1982365.36000003, 1982374.44285718, 1982402.17142861, 1982652.88571432, 1982740.68857146, 1982759.19714289, 1982927.34857146, 1982951.50285718, 1982945.23428575, 1982954.91714289, 1982955.90285718, 1982968.94000003, 1982986.14285718, 1983024.25428575, 1983033.60571432, 1983036.65142861, 1983099.06571432, 1983112.66285718, 1983120.66000003, 
1983142.47428575, 1983163.90285718, 1983179.00285718, 1983180.58285718, 1983275.79714289, 1983410.46857146, 1983339.27142861, 1983333.07428575, 1983333.02857146, 1983317.03142861, 1983312.51142861, 1983275.90857146, 1983275.87714289, 1983274.42285718, 1983274.3914286, 1983268.57428575), c(4044350.42000004, 4044325.73428575, 4044302.3571429, 4044277.63428575, 4044253.39428575, 4044242.66857146, 4044227.46571432, 4044207.32857146, 4044181.36571432, 4044155.29714289, 4044131.06285718, 4044108.26857147, 
4044082.70857146, 4044056.78000004, 4044036.60571432, 4044015.62000004, 4043994.97428575, 4043968.06000004, 4043961.04857146, 4043956.04000004, 4043956.23142861, 4043959.36285718, 4043975.49714289, 4043999.65428575, 4044009.13714289, 4044224.96571432, 4044545.0371429, 4044624.87428575, 4044666.87142861, 4044661.58571432, 4044639.17142861, 4044618.10571432, 4044576.73428575, 4044555.64285718, 4044530.07714289, 4044505.35428575, 4044481.11714289, 4044455.55714289, 4044413.73714289, 4044370.80857147, 
4044350.42000004, 1982947.42000004, 1982941.26571432, 1982935.67714289, 1982931.86285718, 1982928.87428575, 1982927.70857146, 1982926.76285718, 1982925.02000003, 1982925.24857146, 1982923.22571432, 1982920.23428575, 1982917.7314286, 1982914.37142861, 1982912.26000004, 1982912.86000003, 1982911.55428575, 1982911.14571432, 1982909.55428575, 1982908.94571432, 1982908.51428575, 1982905.01714289, 1982847.89428575, 1982553.63714289, 1982483.67142861, 1982456.20571432, 1982457.74857146, 1982460.03428575, 
1982791.70000004, 1982996.92857146, 1982996.08000004, 1982992.13142861, 1982986.39428575, 1982981.14857147, 1982977.5714286, 1982974.20285718, 1982970.38857146, 1982967.40000004, 1982964.02571432, 1982955.61428575, 1982951.36571432, 1982947.42000004), c(4048385.10000004, 4048386.3371429, 4048391.79428575, 4048421.76285718, 4048397.22857147, 4048339.80857147, 4048275.34571432, 4048245.32571432, 4048158.02000004, 4048163.0171429, 4048167.76857147, 4048179.8771429, 4048191.62285718, 4048205.81428575, 
